movieId,title,genres,budget,runtime,release_year,avg_critic_score,director_id,is_sequel
1298,Movie 1298,Fantasy|Documentary,5000000,147,1990,5.8,266,1
1299,Movie 1299,Sci-Fi|Thriller,52000000,109,1990,8.6,228,0
1300,Movie 1300,Comedy|Fantasy|Horror,7000000,108,1999,7.5,13,0
1301,Movie 1301,Adventure,93000000,149,2024,6.7,137,0
1302,Movie 1302,Documentary|Adventure|Crime,62000000,132,2018,7.6,150,0
1303,Movie 1303,Animation,87000000,175,2020,5.2,403,1
1304,Movie 1304,Animation,53000000,144,2023,4.3,297,0
1305,Movie 1305,Sci-Fi,179000000,116,2008,6.3,335,1
1306,Movie 1306,Children,18000000,154,2008,8.0,210,1
1307,Movie 1307,Documentary,144000000,167,1991,2.3,463,1
1308,Movie 1308,Action,177000000,166,1990,6.9,383,1
1309,Movie 1309,Action,86000000,102,2003,9.2,305,1
1310,Movie 1310,Horror|Action,182000000,171,2007,4.3,2,0
1311,Movie 1311,Adventure,112000000,118,2018,7.6,327,0
1312,Movie 1312,Sci-Fi|Horror,95000000,93,2011,8.4,492,0
1313,Movie 1313,Fantasy|Children,6000000,119,2017,8.7,269,0
1314,Movie 1314,Adventure,72000000,86,2006,7.3,268,0
1315,Movie 1315,Thriller|Documentary|Sci-Fi,87000000,112,2008,4.4,460,0
1316,Movie 1316,Animation|Action,3000000,108,2009,6.1,431,0
1317,Movie 1317,Children|Action|Sci-Fi,59000000,94,2015,9.4,212,0
1318,Movie 1318,Adventure|Children,185000000,124,2016,2.4,80,1
1319,Movie 1319,Horror,54000000,86,2014,8.6,351,0
1320,Movie 1320,Action|Comedy|Drama,35000000,175,2023,4.5,14,0
1321,Movie 1321,Animation,6000000,87,2002,9.4,180,0
1322,Movie 1322,Comedy|Children|Animation,80000000,149,2007,2.1,269,0
1323,Movie 1323,Crime|Animation,111000000,116,2023,6.1,307,0
1324,Movie 1324,Adventure|Fantasy,113000000,176,2015,2.8,139,1
1325,Movie 1325,Drama|Documentary,198000000,141,2012,6.1,237,0
1326,Movie 1326,Thriller|Adventure|Drama,142000000,142,2015,2.6,145,0
1327,Movie 1327,Adventure|Horror,50000000,82,1993,2.7,411,0
1328,Movie 1328,Animation|Children|Horror,37000000,90,2013,3.2,59,0
1329,Movie 1329,Horror,47000000,106,1990,9.2,367,0
1330,Movie 1330,Fantasy|Documentary,20000000,169,2020,8.2,70,0
1331,Movie 1331,Crime,177000000,164,2020,6.1,364,1
1332,Movie 1332,Documentary,157000000,90,2003,8.1,188,0
1333,Movie 1333,Children|Adventure,74000000,85,2020,9.7,238,0
1334,Movie 1334,Children|Sci-Fi|Horror,198000000,110,2014,3.4,150,0
1335,Movie 1335,Action,105000000,113,2008,8.7,382,0
1336,Movie 1336,Sci-Fi|Documentary,30000000,127,2012,7.4,423,0
1337,Movie 1337,Animation,94000000,138,2004,8.2,331,0
1338,Movie 1338,Horror|Children|Fantasy,33000000,87,2010,4.2,182,0
1339,Movie 1339,Action,26000000,98,1990,7.9,78,0
1340,Movie 1340,Action|Children,95000000,164,1997,9.4,99,0
1341,Movie 1341,Comedy,162000000,103,2018,5.1,389,0
1342,Movie 1342,Action,56000000,155,2022,4.8,9,1
1343,Movie 1343,Drama|Horror|Animation,66000000,93,2018,3.8,174,1
1344,Movie 1344,Comedy,84000000,168,2015,9.3,458,0
1345,Movie 1345,Crime|Comedy,51000000,116,2008,5.7,390,0
1346,Movie 1346,Documentary,121000000,168,2001,7.5,416,0
1347,Movie 1347,Drama,53000000,108,2024,7.8,69,0
1348,Movie 1348,Children|Drama,193000000,163,1994,5.6,466,1
1349,Movie 1349,Thriller|Comedy|Documentary,52000000,173,1990,7.4,14,0
1350,Movie 1350,Documentary,149000000,128,2010,5.5,421,0
1351,Movie 1351,Crime|Animation,150000000,95,2009,4.0,186,1
1352,Movie 1352,Animation|Horror,126000000,81,1996,3.3,485,0
1353,Movie 1353,Drama|Fantasy|Animation,125000000,133,2002,7.8,162,0
1354,Movie 1354,Crime|Animation,107000000,145,1995,5.2,155,0
1355,Movie 1355,Comedy|Animation,168000000,81,2009,9.6,478,1
1356,Movie 1356,Animation|Adventure,40000000,142,2007,7.0,490,0
1357,Movie 1357,Thriller|Horror,160000000,177,2018,6.6,418,1
1358,Movie 1358,Fantasy,6000000,159,1991,8.0,308,0
1359,Movie 1359,Fantasy,191000000,82,2008,6.2,459,0
1360,Movie 1360,Animation|Comedy|Fantasy,182000000,103,2003,9.7,3,0
1361,Movie 1361,Comedy|Fantasy|Adventure,198000000,148,1990,4.9,2,0
1362,Movie 1362,Sci-Fi|Animation|Fantasy,37000000,132,2000,8.0,410,0
1363,Movie 1363,Thriller,10000000,113,2012,7.5,485,0
1364,Movie 1364,Action|Sci-Fi,117000000,108,2011,5.3,14,1
1365,Movie 1365,Fantasy,175000000,167,1998,2.3,25,0
1366,Movie 1366,Comedy|Action|Horror,104000000,96,2020,5.3,46,1
1367,Movie 1367,Children|Animation|Fantasy,63000000,142,2012,3.9,130,0
1368,Movie 1368,Fantasy,114000000,124,2015,9.9,455,0
1369,Movie 1369,Fantasy|Action|Drama,72000000,155,2002,7.3,106,0
1370,Movie 1370,Documentary,30000000,159,1995,6.8,111,0
1371,Movie 1371,Thriller,125000000,155,2013,6.9,239,1
1372,Movie 1372,Action|Thriller,103000000,151,2016,4.2,6,0
1373,Movie 1373,Animation|Documentary|Horror,141000000,168,2013,5.2,53,0
1374,Movie 1374,Crime,185000000,126,1994,7.5,401,0
1375,Movie 1375,Crime|Horror,75000000,176,1998,8.8,134,0
1376,Movie 1376,Sci-Fi|Thriller,189000000,136,2006,5.2,296,0
1377,Movie 1377,Animation,67000000,171,2011,3.1,246,0
1378,Movie 1378,Horror|Fantasy,153000000,107,1994,3.2,453,0
1379,Movie 1379,Animation|Adventure,165000000,157,1998,4.3,284,1
1380,Movie 1380,Drama|Comedy|Horror,62000000,155,2010,9.1,427,0
1381,Movie 1381,Animation,160000000,107,2022,10.0,162,0
1382,Movie 1382,Sci-Fi|Animation,40000000,83,2006,3.8,362,1
1383,Movie 1383,Drama,68000000,137,2000,5.1,202,0
1384,Movie 1384,Adventure|Documentary,96000000,143,2022,9.7,408,0
1385,Movie 1385,Fantasy|Comedy,179000000,146,2013,2.5,220,0
1386,Movie 1386,Documentary,102000000,80,1999,7.3,196,0
1387,Movie 1387,Fantasy,138000000,90,2000,8.8,156,0
1388,Movie 1388,Documentary|Comedy|Drama,130000000,161,2008,3.9,391,0
1389,Movie 1389,Thriller|Comedy,49000000,141,1999,8.9,466,0
1390,Movie 1390,Children,68000000,99,2000,6.1,327,0
1391,Movie 1391,Crime|Comedy,107000000,146,2018,8.6,184,0
1392,Movie 1392,Fantasy,197000000,162,2004,5.3,495,0
1393,Movie 1393,Adventure|Comedy,10000000,85,2023,5.8,347,0
1394,Movie 1394,Documentary|Animation|Children,103000000,97,1996,2.2,183,0
1395,Movie 1395,Fantasy|Crime|Action,157000000,121,2011,9.2,157,0
1396,Movie 1396,Adventure,169000000,102,1990,8.0,455,0
1397,Movie 1397,Thriller|Adventure|Documentary,85000000,124,2003,8.7,163,0
1398,Movie 1398,Thriller|Crime,106000000,158,2015,8.9,79,0
1399,Movie 1399,Thriller|Drama,24000000,104,1992,7.5,312,0
1400,Movie 1400,Documentary|Animation,33000000,156,1995,5.7,402,0
1401,Movie 1401,Comedy,171000000,152,2011,6.6,279,0
1402,Movie 1402,Horror|Fantasy|Thriller,8000000,164,2024,9.1,18,0
1403,Movie 1403,Thriller,98000000,100,2020,7.5,297,0
1404,Movie 1404,Thriller|Sci-Fi,85000000,107,2000,6.4,116,0
1405,Movie 1405,Thriller|Children|Horror,33000000,125,2008,9.2,327,0
1406,Movie 1406,Crime,80000000,145,1999,2.0,182,0
1407,Movie 1407,Children|Crime,149000000,107,1994,9.8,99,0
1408,Movie 1408,Drama|Horror,179000000,131,1992,5.7,60,0
1409,Movie 1409,Horror,96000000,139,2001,5.9,236,0
1410,Movie 1410,Sci-Fi|Drama,121000000,177,2020,8.2,209,0
1411,Movie 1411,Crime,120000000,151,2018,3.8,133,0
1412,Movie 1412,Animation|Adventure,137000000,138,1995,3.6,94,0
1413,Movie 1413,Children,72000000,174,2012,9.8,46,0
1414,Movie 1414,Comedy,141000000,150,2005,8.6,125,0
1415,Movie 1415,Thriller,135000000,135,2013,6.3,103,0
1416,Movie 1416,Documentary|Action|Animation,27000000,172,2003,7.9,150,0
1417,Movie 1417,Documentary,130000000,135,2014,6.4,174,0
1418,Movie 1418,Action|Documentary|Thriller,131000000,159,1995,2.8,365,1
1419,Movie 1419,Documentary|Drama,126000000,86,2015,6.6,363,0
1420,Movie 1420,Adventure|Sci-Fi|Drama,160000000,98,1990,7.4,211,0
1421,Movie 1421,Children,178000000,143,1994,3.9,143,0
1422,Movie 1422,Sci-Fi,9000000,128,2004,9.4,490,0
1423,Movie 1423,Comedy,36000000,173,2015,5.3,279,0
1424,Movie 1424,Crime,13000000,145,2009,2.9,271,0
1425,Movie 1425,Thriller|Fantasy|Crime,127000000,162,2024,4.2,6,0
1426,Movie 1426,Thriller|Horror,117000000,149,2001,5.6,171,1
1427,Movie 1427,Comedy|Action|Adventure,79000000,83,2014,2.4,142,0
1428,Movie 1428,Adventure|Drama|Horror,136000000,147,2004,7.8,353,0
1429,Movie 1429,Children|Animation,65000000,82,1990,7.1,408,0
1430,Movie 1430,Horror|Sci-Fi,1000000,167,2011,9.3,222,0
1431,Movie 1431,Crime,73000000,167,2008,7.9,56,0
1432,Movie 1432,Sci-Fi,13000000,100,2019,7.7,308,0
1433,Movie 1433,Children,101000000,106,1993,6.0,15,0
1434,Movie 1434,Children|Documentary,18000000,87,1994,9.6,305,1
1435,Movie 1435,Action,91000000,172,2022,4.1,144,1
1436,Movie 1436,Comedy|Children,141000000,136,2006,7.1,218,1
1437,Movie 1437,Adventure|Horror|Thriller,186000000,93,1996,4.7,369,0
1438,Movie 1438,Thriller|Documentary,172000000,87,1998,4.7,199,0
1439,Movie 1439,Crime,23000000,166,2023,2.6,471,1
1440,Movie 1440,Drama|Adventure,47000000,126,2022,2.3,475,0
1441,Movie 1441,Thriller|Comedy|Sci-Fi,58000000,95,2017,4.6,284,0
1442,Movie 1442,Crime|Animation|Horror,72000000,130,2008,4.6,281,1
1443,Movie 1443,Action|Comedy|Adventure,126000000,94,1991,2.6,175,0
1444,Movie 1444,Children|Animation,144000000,164,2018,4.1,21,1
1445,Movie 1445,Animation|Comedy,100000000,152,2014,2.7,259,1
1446,Movie 1446,Crime,17000000,117,1999,3.1,10,0
1447,Movie 1447,Action|Animation,75000000,171,2019,9.3,375,0
1448,Movie 1448,Thriller|Horror,32000000,144,1999,2.3,466,0
1449,Movie 1449,Sci-Fi|Children|Drama,127000000,135,1998,4.3,261,0
1450,Movie 1450,Thriller,115000000,156,2018,9.1,432,0
1451,Movie 1451,Documentary,57000000,154,2003,8.3,170,0
1452,Movie 1452,Documentary|Fantasy|Adventure,139000000,99,2003,2.4,217,1
1453,Movie 1453,Horror|Adventure,25000000,143,2003,2.7,473,0
1454,Movie 1454,Comedy|Animation|Crime,93000000,97,1994,9.2,258,0
1455,Movie 1455,Adventure|Sci-Fi,156000000,99,1996,9.0,183,0
1456,Movie 1456,Adventure|Thriller|Horror,45000000,104,2001,6.5,352,0
1457,Movie 1457,Children|Thriller,130000000,102,1996,4.2,210,0
1458,Movie 1458,Comedy|Crime,60000000,89,1992,5.7,36,0
1459,Movie 1459,Fantasy|Adventure,169000000,112,2010,2.6,380,1
1460,Movie 1460,Comedy,83000000,177,2019,7.3,388,0
1461,Movie 1461,Documentary,51000000,166,2004,4.6,85,0
1462,Movie 1462,Comedy|Adventure,63000000,140,1992,8.0,113,0
1463,Movie 1463,Thriller,191000000,162,1990,7.5,309,0
1464,Movie 1464,Documentary,149000000,176,2016,5.1,366,0
1465,Movie 1465,Drama|Crime|Animation,72000000,110,2002,5.9,67,1
1466,Movie 1466,Drama|Documentary,7000000,102,1994,3.8,169,0
1467,Movie 1467,Thriller|Action|Comedy,46000000,96,2000,7.2,146,0
1468,Movie 1468,Animation|Crime|Documentary,2000000,97,1997,3.4,291,0
1469,Movie 1469,Sci-Fi|Action,91000000,137,2001,4.8,228,1
1470,Movie 1470,Sci-Fi|Adventure,130000000,81,1994,5.7,2,1
1471,Movie 1471,Action,18000000,92,2014,2.4,497,0
1472,Movie 1472,Thriller,85000000,96,2017,4.6,89,1
1473,Movie 1473,Horror,196000000,160,2005,4.1,104,0
1474,Movie 1474,Adventure|Horror|Crime,188000000,145,2007,9.1,255,0
1475,Movie 1475,Sci-Fi|Drama|Thriller,172000000,165,2003,8.3,139,0
1476,Movie 1476,Children|Animation|Thriller,151000000,97,1992,8.3,61,1
1477,Movie 1477,Children|Crime|Thriller,28000000,144,2008,9.5,75,0
1478,Movie 1478,Documentary|Children|Thriller,174000000,117,2004,2.1,410,1
1479,Movie 1479,Fantasy|Children|Horror,38000000,108,1998,5.8,264,1
1480,Movie 1480,Fantasy,64000000,165,2008,6.7,205,0
1481,Movie 1481,Drama|Sci-Fi,26000000,159,2003,5.7,252,1
1482,Movie 1482,Sci-Fi|Thriller,32000000,177,2017,7.0,192,1
1483,Movie 1483,Sci-Fi|Thriller,157000000,163,1999,7.4,237,0
1484,Movie 1484,Documentary,106000000,136,2009,7.7,213,0
1485,Movie 1485,Adventure,34000000,96,2017,9.1,470,1
1486,Movie 1486,Drama|Crime,22000000,137,2020,8.0,70,1
1487,Movie 1487,Crime,5000000,162,2006,6.0,434,0
1488,Movie 1488,Drama|Sci-Fi,60000000,148,2005,9.8,37,0
1489,Movie 1489,Action|Fantasy,3000000,158,1991,5.5,235,1
1490,Movie 1490,Documentary|Comedy|Sci-Fi,71000000,179,1994,5.3,216,0
1491,Movie 1491,Animation,62000000,87,1992,7.3,111,0
1492,Movie 1492,Thriller|Children,33000000,125,1991,4.6,153,0
1493,Movie 1493,Thriller,79000000,178,2017,7.8,94,0
1494,Movie 1494,Documentary|Action|Sci-Fi,26000000,106,1995,2.1,139,0
1495,Movie 1495,Comedy|Adventure,102000000,160,2000,5.1,429,1
1496,Movie 1496,Crime|Horror,174000000,148,2021,3.3,219,0
1497,Movie 1497,Sci-Fi|Thriller,169000000,112,2011,6.0,63,0
1498,Movie 1498,Crime|Fantasy,114000000,100,2024,9.6,385,1
1499,Movie 1499,Animation|Comedy,128000000,137,2019,8.1,100,0
1500,Movie 1500,Thriller|Comedy|Children,89000000,113,1990,4.9,310,1
1501,Movie 1501,Sci-Fi|Crime,12000000,122,2021,7.9,354,0
1502,Movie 1502,Animation|Horror|Sci-Fi,76000000,145,1996,4.6,131,0
1503,Movie 1503,Children,119000000,130,2000,4.4,306,1
1504,Movie 1504,Sci-Fi|Horror,28000000,100,2009,3.7,235,0
1505,Movie 1505,Thriller|Horror|Children,125000000,165,2004,8.5,290,0
1506,Movie 1506,Comedy,60000000,174,2003,9.3,95,0
1507,Movie 1507,Animation,134000000,96,2000,9.8,335,0
1508,Movie 1508,Adventure,82000000,136,1990,4.7,239,0
1509,Movie 1509,Drama|Thriller,128000000,176,2010,9.5,498,1
1510,Movie 1510,Drama|Adventure,109000000,127,2009,8.6,359,0
1511,Movie 1511,Animation|Adventure|Children,191000000,164,2021,6.9,362,1
1512,Movie 1512,Animation,101000000,179,2008,5.4,219,1
1513,Movie 1513,Action,18000000,105,1997,4.6,56,0
1514,Movie 1514,Comedy|Adventure,178000000,163,1992,2.4,434,0
1515,Movie 1515,Animation|Crime,121000000,105,2018,9.7,125,0
1516,Movie 1516,Children|Sci-Fi|Crime,186000000,100,1997,8.1,223,0
1517,Movie 1517,Animation|Comedy,49000000,98,2015,9.8,498,0
1518,Movie 1518,Crime,111000000,179,2013,9.7,322,0
1519,Movie 1519,Fantasy|Thriller,170000000,166,2002,8.0,401,0
1520,Movie 1520,Comedy|Horror|Sci-Fi,73000000,162,2020,6.6,211,0
1521,Movie 1521,Animation,172000000,98,2017,8.2,15,1
1522,Movie 1522,Children,193000000,98,2010,6.9,163,0
1523,Movie 1523,Fantasy,73000000,117,2021,2.4,388,0
1524,Movie 1524,Fantasy|Horror,65000000,143,2013,7.7,391,0
1525,Movie 1525,Sci-Fi|Fantasy,153000000,106,1991,3.5,19,0
1526,Movie 1526,Drama,166000000,170,2019,5.3,306,1
1527,Movie 1527,Thriller|Horror,59000000,116,2022,9.0,435,0
1528,Movie 1528,Horror,44000000,159,2022,8.4,220,0
1529,Movie 1529,Drama|Children|Comedy,108000000,91,2023,4.9,371,1
1530,Movie 1530,Fantasy|Animation|Drama,173000000,89,2015,3.2,180,1
1531,Movie 1531,Documentary,146000000,145,1993,4.0,17,1
1532,Movie 1532,Drama,31000000,147,2021,3.2,315,0
1533,Movie 1533,Thriller|Action|Children,65000000,159,2004,7.0,104,0
1534,Movie 1534,Documentary,22000000,112,2008,8.1,388,1
1535,Movie 1535,Adventure,97000000,113,1996,3.7,200,0
1536,Movie 1536,Horror,145000000,100,1999,6.2,80,0
1537,Movie 1537,Sci-Fi,194000000,160,2008,3.1,490,1
1538,Movie 1538,Horror|Thriller|Action,16000000,116,1996,5.4,23,1
1539,Movie 1539,Comedy,187000000,82,2020,7.4,219,0
1540,Movie 1540,Animation,124000000,134,2007,3.5,68,0
1541,Movie 1541,Adventure,82000000,128,2015,9.8,434,1
1542,Movie 1542,Sci-Fi|Action|Fantasy,198000000,167,2007,9.9,135,1
1543,Movie 1543,Action,177000000,144,1990,8.2,425,0
1544,Movie 1544,Documentary|Horror,57000000,163,1994,2.0,306,0
1545,Movie 1545,Animation,51000000,141,2023,5.2,289,1
1546,Movie 1546,Documentary|Action,68000000,119,1997,9.0,134,1
1547,Movie 1547,Crime|Fantasy,25000000,119,2005,4.0,88,0
1548,Movie 1548,Fantasy|Documentary|Adventure,110000000,138,1996,2.3,464,0
1549,Movie 1549,Adventure|Sci-Fi,62000000,138,1998,5.4,4,0
1550,Movie 1550,Animation,112000000,161,2011,2.8,325,0
1551,Movie 1551,Drama|Children,2000000,133,2006,3.6,343,0
1552,Movie 1552,Drama|Thriller,142000000,169,2007,9.8,19,1
1553,Movie 1553,Comedy|Crime,147000000,161,2010,2.2,164,1
1554,Movie 1554,Comedy|Fantasy|Thriller,141000000,174,2016,3.3,413,0
1555,Movie 1555,Crime,59000000,80,2002,8.7,450,1
1556,Movie 1556,Crime,146000000,80,1992,7.8,457,0
1557,Movie 1557,Animation|Adventure,74000000,128,2015,5.8,87,0
1558,Movie 1558,Animation,53000000,131,2005,7.7,280,0
1559,Movie 1559,Horror|Thriller,121000000,105,2017,2.4,381,0
1560,Movie 1560,Comedy|Adventure|Sci-Fi,189000000,116,1993,5.0,366,0
1561,Movie 1561,Action|Drama|Children,50000000,157,2016,8.7,41,0
1562,Movie 1562,Children,157000000,138,2003,2.3,284,1
1563,Movie 1563,Documentary,81000000,100,2023,6.2,422,0
1564,Movie 1564,Animation|Comedy,170000000,103,2020,7.6,203,0
1565,Movie 1565,Animation|Fantasy,183000000,103,2016,6.5,36,0
1566,Movie 1566,Documentary|Crime,17000000,175,2005,4.9,313,0
1567,Movie 1567,Adventure,5000000,162,1993,7.2,305,0
1568,Movie 1568,Adventure|Animation|Horror,53000000,95,2022,8.3,464,0
1569,Movie 1569,Crime|Thriller|Horror,159000000,110,1996,7.2,208,0
1570,Movie 1570,Comedy,52000000,173,2015,3.9,87,1
1571,Movie 1571,Animation,103000000,161,2012,8.0,309,0
1572,Movie 1572,Thriller|Action|Sci-Fi,49000000,169,2005,6.0,50,1
1573,Movie 1573,Adventure|Horror,157000000,161,1993,6.9,476,0
1574,Movie 1574,Action|Crime|Drama,123000000,110,2001,9.5,356,1
1575,Movie 1575,Crime|Fantasy,133000000,177,2011,3.3,418,0
1576,Movie 1576,Sci-Fi|Crime|Action,178000000,139,1992,7.3,190,0
1577,Movie 1577,Action|Drama|Adventure,86000000,88,1991,2.9,314,1
1578,Movie 1578,Comedy|Drama|Animation,187000000,97,2019,9.6,245,0
1579,Movie 1579,Adventure,158000000,153,1998,2.1,264,0
1580,Movie 1580,Animation|Comedy,145000000,159,1997,7.8,345,0
1581,Movie 1581,Drama|Action,189000000,120,2002,3.0,134,0
1582,Movie 1582,Action,25000000,112,2003,2.7,176,0
1583,Movie 1583,Sci-Fi|Adventure,30000000,116,1993,9.0,157,0
1584,Movie 1584,Horror,25000000,139,2018,8.5,37,0
1585,Movie 1585,Action|Drama|Documentary,187000000,127,2011,3.1,10,0
1586,Movie 1586,Drama|Animation|Crime,20000000,116,2016,2.0,355,0
1587,Movie 1587,Comedy|Action,77000000,127,2000,4.4,47,0
1588,Movie 1588,Horror|Documentary,189000000,141,2021,5.8,468,0
1589,Movie 1589,Horror,6000000,176,1995,8.4,269,1
1590,Movie 1590,Documentary|Action,51000000,166,2001,2.2,193,1
1591,Movie 1591,Horror|Documentary,10000000,159,2001,3.5,26,0
1592,Movie 1592,Animation|Adventure,101000000,132,2005,6.7,371,1
1593,Movie 1593,Documentary,192000000,121,2017,4.3,96,0
1594,Movie 1594,Comedy|Drama|Crime,59000000,97,2016,7.3,428,0
1595,Movie 1595,Comedy|Crime|Adventure,60000000,99,1999,7.1,182,0
1596,Movie 1596,Sci-Fi|Adventure,105000000,159,2012,3.5,233,1
1597,Movie 1597,Sci-Fi|Children,98000000,175,2003,3.9,74,0
1598,Movie 1598,Fantasy|Adventure|Comedy,40000000,125,2013,2.8,245,1
1599,Movie 1599,Drama|Action,65000000,156,1994,4.7,276,0
1600,Movie 1600,Animation,2000000,118,2019,7.7,137,0
1601,Movie 1601,Action,89000000,177,2010,6.2,330,0
1602,Movie 1602,Adventure,165000000,113,2011,4.5,85,1
1603,Movie 1603,Sci-Fi|Documentary,159000000,175,2021,7.2,408,1
1604,Movie 1604,Children|Sci-Fi,33000000,107,1998,8.9,39,0
1605,Movie 1605,Sci-Fi,184000000,121,2022,6.1,92,0
1606,Movie 1606,Adventure|Sci-Fi|Thriller,39000000,139,2018,4.9,118,0
1607,Movie 1607,Documentary,37000000,152,2003,7.8,343,1
1608,Movie 1608,Fantasy|Sci-Fi,23000000,145,1996,9.0,117,0
1609,Movie 1609,Children|Adventure,76000000,154,2012,9.0,335,0
1610,Movie 1610,Documentary|Horror|Crime,146000000,173,2021,8.2,310,0
1611,Movie 1611,Adventure,93000000,95,2008,4.2,132,0
1612,Movie 1612,Sci-Fi,116000000,170,2013,7.5,331,0
1613,Movie 1613,Thriller|Drama|Documentary,104000000,168,1999,5.3,229,0
1614,Movie 1614,Thriller,56000000,148,2012,2.9,449,1
1615,Movie 1615,Action|Sci-Fi,173000000,141,2024,8.6,61,0
1616,Movie 1616,Horror,190000000,136,2022,4.7,48,0
1617,Movie 1617,Documentary,65000000,135,1992,6.1,465,0
1618,Movie 1618,Action|Documentary,33000000,174,2001,2.2,60,0
1619,Movie 1619,Fantasy|Comedy,190000000,82,1991,7.3,296,0
1620,Movie 1620,Children|Comedy|Fantasy,135000000,136,2017,3.3,301,0
1621,Movie 1621,Crime,106000000,132,2007,7.2,450,0
1622,Movie 1622,Adventure,160000000,105,2023,2.3,11,0
1623,Movie 1623,Adventure|Horror|Crime,140000000,105,2000,7.9,161,0
1624,Movie 1624,Action,89000000,166,1990,4.0,429,0
1625,Movie 1625,Fantasy,164000000,100,1991,3.7,464,0
1626,Movie 1626,Animation|Horror|Sci-Fi,42000000,138,2014,7.2,372,0
1627,Movie 1627,Animation|Sci-Fi|Adventure,191000000,125,2006,6.2,237,1
1628,Movie 1628,Crime|Fantasy,128000000,162,2018,7.5,331,0
1629,Movie 1629,Drama|Horror|Action,16000000,97,1992,5.5,420,0
1630,Movie 1630,Documentary,11000000,96,2007,5.1,297,0
1631,Movie 1631,Horror|Children|Fantasy,107000000,135,2020,3.6,296,1
1632,Movie 1632,Children,54000000,92,2007,8.1,3,1
1633,Movie 1633,Crime|Horror,192000000,99,2014,6.1,50,0
1634,Movie 1634,Animation|Adventure,84000000,160,1994,3.4,494,0
1635,Movie 1635,Horror,32000000,149,2011,8.0,78,0
1636,Movie 1636,Thriller,114000000,83,2005,7.2,111,0
1637,Movie 1637,Crime,129000000,164,1994,7.3,234,0
1638,Movie 1638,Children|Horror,38000000,99,2017,4.1,343,0
1639,Movie 1639,Thriller|Fantasy|Animation,187000000,165,2005,3.7,430,0
1640,Movie 1640,Adventure|Horror|Thriller,84000000,112,2018,8.2,289,0
1641,Movie 1641,Thriller|Drama|Children,73000000,119,2018,4.3,231,0
1642,Movie 1642,Fantasy|Adventure,19000000,168,1999,9.8,357,0
1643,Movie 1643,Sci-Fi|Crime|Animation,27000000,93,2016,3.8,165,0
1644,Movie 1644,Adventure,95000000,151,2001,8.2,112,0
1645,Movie 1645,Thriller,58000000,176,1997,9.0,159,1
1646,Movie 1646,Drama,164000000,107,2008,2.5,244,1
1647,Movie 1647,Fantasy|Action|Crime,40000000,171,2000,3.6,187,0
1648,Movie 1648,Horror|Drama,163000000,137,1993,6.2,230,0
1649,Movie 1649,Horror,96000000,168,1998,4.3,314,1
1650,Movie 1650,Animation,56000000,101,2007,6.8,129,0
1651,Movie 1651,Drama|Fantasy,10000000,124,2001,4.4,449,0
1652,Movie 1652,Action,142000000,174,2004,6.1,310,1
1653,Movie 1653,Documentary|Drama|Animation,71000000,109,2009,8.5,139,0
1654,Movie 1654,Action|Documentary,102000000,102,2009,4.8,194,1
1655,Movie 1655,Crime,175000000,156,2022,5.0,60,0
1656,Movie 1656,Fantasy,146000000,110,1999,7.8,405,1
1657,Movie 1657,Children|Sci-Fi|Fantasy,109000000,148,1997,9.1,62,1
1658,Movie 1658,Crime|Documentary,29000000,85,2003,7.0,333,0
1659,Movie 1659,Adventure|Drama|Animation,36000000,175,2019,2.8,355,0
1660,Movie 1660,Crime,134000000,170,2011,7.6,345,0
1661,Movie 1661,Children,23000000,124,2023,10.0,376,0
